Date,raw,pctl_10y,flipped_pctl,delta_12m,delta_pctl,zscore_10y,delta_zscore
1954-12-31,15.8,96.63865546218487,3.3613445378151283,4.0,100.0,2.455652482828576,2.0016833175247983
1955-01-31,16.0,98.31932773109243,1.6806722689075713,4.0,99.15966386554622,2.495835686841201,1.9564931535535666
1955-02-28,16.4,100.0,0.0,4.199999999999999,100.0,2.6462678951935277,2.0154078007150025
1955-03-31,16.2,99.15966386554622,0.8403361344537785,3.799999999999999,97.47899159663865,2.4392506368088966,1.7752077113251143
1955-04-30,16.7,100.0,0.0,3.799999999999999,96.63865546218487,2.63840102006255,1.7470475349451267
1955-05-31,16.5,99.15966386554622,0.8403361344537785,3.1999999999999993,89.07563025210085,2.443120896588824,1.4314300349200708
1955-06-30,17.4,100.0,0.0,3.9999999999999982,97.47899159663865,2.835618819878513,1.7988256357106915
1955-07-31,18.5,100.0,0.0,4.699999999999999,100.0,3.2586945585185707,2.091436985953319
1955-08-31,18.2,99.15966386554622,0.8403361344537785,4.199999999999999,98.31932773109243,2.9628886944972552,1.8139918653670546
1955-09-30,18.8,100.0,0.0,4.4,99.15966386554622,3.1155771077464065,1.881309291647968
1955-10-31,17.8,97.47899159663865,2.52100840336135,3.200000000000001,86.5546218487395,2.5544803585220777,1.309732166875523
1955-11-30,18.8,99.15966386554622,0.8403361344537785,3.700000000000001,92.43697478991596,2.918571989007035,1.5418376173032367
1955-12-31,18.9,100.0,0.0,3.099999999999998,84.87394957983193,2.8621475987258274,1.2623219599746696
1956-01-31,18.3,96.63865546218487,3.3613445378151283,2.3000000000000007,80.67226890756302,2.5349887195523335,0.8954465374378778
1956-02-29,18.3,95.7983193277311,4.201680672268907,1.9000000000000021,79.83193277310924,2.4811910845996974,0.7168455306855471
1956-03-31,19.4,100.0,0.0,3.1999999999999993,86.5546218487395,2.8490237363908983,1.334202342597827
1956-04-30,19.4,99.15966386554622,0.8403361344537785,2.6999999999999993,84.03361344537815,2.767919215799465,1.1022987706661858
1956-05-31,18.5,94.9579831932773,5.0420168067227,2.0,80.67226890756302,2.357068320162988,0.7741990799493539
1956-06-30,18.2,91.59663865546219,8.403361344537814,0.8000000000000007,59.66386554621849,2.1986050912382247,0.2058121037715033
1956-07-31,18.9,97.47899159663865,2.52100840336135,0.3999999999999986,47.05882352941176,2.4041812803271556,0.017344619581153388
1956-08-31,18.7,94.9579831932773,5.0420168067227,0.5,51.26050420168067,2.2640391223930156,0.06820371377034462
1956-09-30,17.8,88.23529411764706,11.764705882352942,-1.0,15.966386554621847,1.8785285023221339,-0.6647076605834045
1956-10-31,17.4,86.5546218487395,13.445378151260499,-0.40000000000000213,30.252100840336134,1.6924404175249812,-0.3877771606553334
1956-11-30,17.1,85.71428571428571,14.285714285714292,-1.6999999999999993,9.243697478991598,1.5505432562291195,-1.0493346687787666
1956-12-31,17.2,85.71428571428571,14.285714285714292,-1.6999999999999993,8.403361344537815,1.5549730904160461,-1.0702943702012313
1957-01-31,16.7,83.19327731092437,16.806722689075627,-1.6000000000000014,9.243697478991598,1.3500634366424626,-1.0489334026682073
1957-02-28,15.8,78.15126050420169,21.848739495798313,-2.5,5.042016806722689,1.0126220981047749,-1.5324640917399581
1957-03-31,15.9,78.99159663865547,21.008403361344534,-3.4999999999999982,2.5210084033613445,1.0314675501009816,-2.0582480683066406
1957-04-30,16.1,79.83193277310924,20.168067226890756,-3.299999999999997,2.5210084033613445,1.0842884883530988,-2.0005769150660813
1957-05-31,16.6,82.35294117647058,17.64705882352942,-1.8999999999999986,6.722689075630252,1.2396235539632234,-1.3170044547543578
1957-06-30,16.7,82.35294117647058,17.64705882352942,-1.5,9.243697478991598,1.2526961767229843,-1.1461789471235162
1957-07-31,16.9,84.03361344537815,15.966386554621849,-2.0,4.201680672268908,1.2997981337206275,-1.4418362641438216
1957-08-31,15.9,74.78991596638656,25.21008403361344,-2.799999999999999,1.680672268907563,0.935150339529744,-1.8949860212649299
1957-09-30,15.2,72.26890756302521,27.73109243697479,-2.6000000000000014,2.5210084033613445,0.6789060412807564,-1.756009260925125
1957-10-31,14.2,68.90756302521008,31.09243697478992,-3.1999999999999993,1.680672268907563,0.3213156177685175,-2.044845757326014
1957-11-30,13.7,66.38655462184873,33.61344537815127,-3.400000000000002,0.8403361344537815,0.13886228368795248,-2.1008677332474357
1957-12-31,13.7,65.54621848739495,34.45378151260505,-3.5,0.0,0.1305450950620656,-2.1054775614992955
1958-01-31,13.8,66.38655462184873,33.61344537815127,-2.8999999999999986,4.201680672268908,0.1564643662851428,-1.7588012255579837
1958-02-28,13.8,65.54621848739495,34.45378151260505,-2.0,8.403361344537815,0.14612940279238848,-1.2833305563207822
1958-03-31,13.9,67.22689075630252,32.773109243697476,-2.0,8.403361344537815,0.17164838737859625,-1.2740667096417078
1958-04-30,13.9,66.38655462184873,33.61344537815127,-2.200000000000001,8.403361344537815,0.16299945209760874,-1.3597408452987603
1958-05-31,14.3,68.90756302521008,31.09243697478992,-2.3000000000000007,8.403361344537815,0.29799661634707647,-1.3883082291058675
1958-06-30,14.6,69.74789915966386,30.25210084033614,-2.0999999999999996,10.084033613445378,0.39742756203733254,-1.2648730262854309
1958-07-31,15.0,70.58823529411765,29.411764705882348,-1.8999999999999986,13.445378151260504,0.5308493361632243,-1.151107753407761
1958-08-31,15.5,72.26890756302521,27.73109243697479,-0.40000000000000036,34.45378151260504,0.6985218201548119,-0.38413074911202955
1958-09-30,15.9,73.94957983193278,26.05042016806722,0.7000000000000011,58.82352941176471,0.828902899620967,0.1754558274331266
1958-10-31,16.6,79.83193277310924,20.168067226890756,2.400000000000002,84.03361344537815,1.0647020504269529,1.0306329862532932
1958-11-30,17.0,84.03361344537815,15.966386554621849,3.3000000000000007,89.91596638655463,1.1897586771726663,1.4613133108938654
1958-12-31,17.4,85.71428571428571,14.285714285714292,3.6999999999999993,91.59663865546219,1.31244581624467,1.6289510584148552
1959-01-31,18.0,89.07563025210085,10.92436974789915,4.199999999999999,96.63865546218487,1.5022430653938288,1.8353075285105274
1959-02-28,17.8,86.5546218487395,13.445378151260499,4.0,94.11764705882352,1.406507493823506,1.6990839275519514
1959-03-31,18.2,89.07563025210085,10.92436974789915,4.299999999999999,98.31932773109243,1.5245525613087523,1.8026703029078788
1959-04-30,18.4,92.43697478991596,7.563025210084035,4.499999999999998,99.15966386554622,1.5695859186433618,1.8538001538260307
1959-05-31,18.7,94.11764705882352,5.882352941176478,4.399999999999999,97.47899159663865,1.6488891537785684,1.7666189748318146
1959-06-30,18.5,91.59663865546219,8.403361344537814,3.9000000000000004,89.91596638655463,1.5543989741705098,1.505439003532796
1959-07-31,19.1,98.31932773109243,1.6806722689075713,4.100000000000001,93.27731092436974,1.7407717778992227,1.5683480925935465
1959-08-31,19.0,97.47899159663865,2.52100840336135,3.5,84.03361344537815,1.6750653336366081,1.2647197542706268
1959-09-30,18.1,84.03361344537815,15.966386554621849,2.200000000000001,73.10924369747899,1.3304136868623424,0.6474890362271972
1959-10-31,18.0,82.35294117647058,17.64705882352942,1.3999999999999986,65.54621848739495,1.2746011800505568,0.26702342433360027
1959-11-30,18.1,83.19327731092437,16.806722689075627,1.1000000000000014,60.50420168067227,1.2912304853001053,0.12231328431678293
1959-12-31,18.6,91.59663865546219,8.403361344537814,1.2000000000000028,62.18487394957983,1.4493196953685177,0.1655766174501439
1960-01-31,18.3,85.71428571428571,14.285714285714292,0.3000000000000007,34.45378151260504,1.3183591830446169,-0.25436202683355147
1960-02-29,17.6,76.47058823529412,23.529411764705884,-0.1999999999999993,29.411764705882355,1.0462911866507694,-0.4829376357826952
1960-03-31,17.3,73.10924369747899,26.890756302521012,-0.8999999999999986,23.52941176470588,0.9214021392709402,-0.8002713949001267
1960-04-30,17.4,73.10924369747899,26.890756302521012,-1.0,19.327731092436977,0.9426475283039444,-0.8353095078601912
1960-05-31,17.3,71.42857142857143,28.57142857142857,-1.3999999999999986,17.647058823529413,0.890675547454838,-1.0053131779645605
1960-06-30,17.8,76.47058823529412,23.529411764705884,-0.6999999999999993,27.73109243697479,1.0583842705667128,-0.6694696480139246
1960-07-31,17.4,71.42857142857143,28.57142857142857,-1.7000000000000028,14.285714285714285,0.8960446198852577,-1.1168076819343902
1960-08-31,17.6,74.78991596638656,25.21008403361344,-1.3999999999999986,18.487394957983195,0.9557150955577663,-0.9652403994548686
1960-09-30,17.1,66.38655462184873,33.61344537815127,-1.0,21.84873949579832,0.754071041275662,-0.7708098734657265
1960-10-31,16.6,59.66386554621849,40.33613445378151,-1.3999999999999986,18.487394957983195,0.5525863313222326,-0.9400134919293301
1960-11-30,17.2,67.22689075630252,32.773109243697476,-0.9000000000000021,26.89075630252101,0.7672895376533415,-0.7020826657763962
1960-12-31,17.6,73.94957983193278,26.05042016806722,-1.0,22.689075630252102,0.9057718791662864,-0.7391338127050938
1961-01-31,18.5,88.23529411764706,11.764705882352942,0.1999999999999993,42.016806722689076,1.232002433304162,-0.18990907677003202
1961-02-28,19.2,98.31932773109243,1.6806722689075713,1.5999999999999979,69.74789915966386,1.4748424566965215,0.4451538585443371
1961-03-31,19.8,100.0,0.0,2.5,76.47058823529412,1.6731139005588358,0.845737975867227
1961-04-30,20.4,100.0,0.0,3.0,77.31092436974791,1.8618759395188218,1.0590229840268803
1961-05-31,20.6,100.0,0.0,3.3000000000000007,81.5126050420168,1.8960710878015263,1.1765620423442635
1961-06-30,20.3,98.31932773109243,1.6806722689075713,2.5,73.94957983193278,1.7493998441885286,0.8065029764363187
1961-07-31,20.2,97.47899159663865,2.52100840336135,2.8000000000000007,75.63025210084034,1.6801598631674812,0.9319799232171821
1961-08-31,20.9,100.0,0.0,3.299999999999997,80.67226890756302,1.8992042239614888,1.141491628846407
1961-09-30,20.7,99.15966386554622,0.8403361344537785,3.599999999999998,84.87394957983193,1.7867507788273131,1.2569727062804803
1961-10-31,20.9,99.15966386554622,0.8403361344537785,4.299999999999997,95.7983193277311,1.8214262360234035,1.5362761715926079
1961-11-30,21.9,100.0,0.0,4.699999999999999,99.15966386554622,2.1348428191139974,1.6750585125614805
1961-12-31,22.0,100.0,0.0,4.399999999999999,95.7983193277311,2.117586453085127,1.518128831816791
1962-01-31,21.2,98.31932773109243,1.6806722689075713,2.6999999999999993,69.74789915966386,1.7927603045074174,0.7830243101445302
1962-02-28,21.5,98.31932773109243,1.6806722689075713,2.3000000000000007,64.70588235294117,1.8591363009308652,0.6048353517382692
1962-03-31,21.4,97.47899159663865,2.52100840336135,1.5999999999999979,58.82352941176471,1.7868045933486474,0.3035571460443937
1962-04-30,20.7,93.27731092436974,6.722689075630257,0.3000000000000007,42.857142857142854,1.5146138586141107,-0.2493872543118306
1962-05-31,19.1,84.87394957983193,15.12605042016807,-1.5,17.647058823529413,0.9378389494341028,-1.0041247694154107
1962-06-30,16.8,47.89915966386555,52.10084033613445,-3.5,0.0,0.11419367181258405,-1.8097212751567098
1962-07-31,17.1,49.57983193277311,50.42016806722689,-3.099999999999998,5.042016806722689,0.20949501087151695,-1.6108172294193734
1962-08-31,17.6,58.82352941176471,41.17647058823529,-3.299999999999997,3.361344537815126,0.37693967903016806,-1.6610874856602809
1962-09-30,17.3,52.10084033613446,47.89915966386554,-3.3999999999999986,3.361344537815126,0.25619124487300265,-1.6709158781532116
1962-10-31,16.7,42.016806722689076,57.983193277310924,-4.199999999999999,0.0,0.023671940811173672,-1.949214268977103
1962-11-30,17.9,64.70588235294117,35.294117647058826,-4.0,0.8403361344537815,0.4538732257976929,-1.82814664639602
1962-12-31,18.6,77.31092436974791,22.68907563025209,-3.3999999999999986,5.042016806722689,0.7012448900886347,-1.5634875639138608
1963-01-31,19.3,86.5546218487395,13.445378151260499,-1.8999999999999986,18.487394957983195,0.9481088286713591,-0.97086976053587
1963-02-28,19.5,88.23529411764706,11.764705882352942,-2.0,15.966386554621847,1.0075072396036546,-0.9971908386437341
1963-03-31,19.3,84.87394957983193,15.12605042016807,-2.099999999999998,15.966386554621847,0.9172322966592413,-1.0230600798646174
1963-04-30,20.2,89.07563025210085,10.92436974789915,-0.5,43.69747899159664,1.243181991064715,-0.40933577409642474
1963-05-31,20.5,91.59663865546219,8.403361344537814,1.3999999999999986,57.14285714285714,1.3409959022488613,0.31213633759974985
1963-06-30,20.4,89.91596638655463,10.08403361344537,3.599999999999998,81.5126050420168,1.2892761080103807,1.1339850907635936
1963-07-31,20.0,86.5546218487395,13.445378151260499,2.8999999999999986,70.58823529411765,1.1209497051811306,0.8540502450909268
1963-08-31,20.5,90.75630252100841,9.243697478991592,2.8999999999999986,69.74789915966386,1.3066918579124358,0.8405821713808894
1963-09-30,21.0,95.7983193277311,4.201680672268907,3.6999999999999993,82.35294117647058,1.499057974126904,1.1250070830007761
1963-10-31,20.9,93.27731092436974,6.722689075630257,4.199999999999999,90.75630252100841,1.4495419438290293,1.2911291848731883
1963-11-30,20.7,90.75630252100841,9.243697478991592,2.8000000000000007,66.38655462184873,1.3584458584127657,0.7523707850145213
1963-12-31,21.0,94.9579831932773,5.0420168067227,2.3999999999999986,61.34453781512605,1.4754941920688907,0.5914595142367358
1964-01-31,21.6,98.31932773109243,1.6806722689075713,2.3000000000000007,57.98319327731093,1.7186354675906448,0.5439115895651693
1964-02-29,21.8,98.31932773109243,1.6806722689075713,2.3000000000000007,57.14285714285714,1.789089611199754,0.534630269882778
1964-03-31,22.2,100.0,0.0,2.8999999999999986,67.22689075630252,1.9426071901284812,0.7491282826232692
1964-04-30,22.4,100.0,0.0,2.1999999999999993,54.621848739495796,2.0017544472463507,0.4807876065492588
1964-05-31,22.6,100.0,0.0,2.1000000000000014,53.78151260504202,2.0548781842493855,0.440068065433911
1964-06-30,22.3,98.31932773109243,1.6806722689075713,1.9000000000000021,50.42016806722689,1.8932990891809955,0.36465057906754694
1964-07-31,23.0,100.0,0.0,3.0,68.90756302521008,2.1586737720239073,0.7729026665567729
1964-08-31,22.7,99.15966386554622,0.8403361344537785,2.1999999999999993,53.78151260504202,1.988509675587275,0.4736167274346204
1964-09-30,22.9,99.15966386554622,0.8403361344537785,1.8999999999999986,50.42016806722689,2.033068924209461,0.3666057771088171
1964-10-31,23.2,100.0,0.0,2.3000000000000007,57.14285714285714,2.114960056265546,0.5207152792270229
1964-11-30,23.2,99.15966386554622,0.8403361344537785,2.5,63.02521008403361,2.0647921167722894,0.6006310271329404
1964-12-31,22.8,96.63865546218487,3.3613445378151283,1.8000000000000007,50.42016806722689,1.8505287159965842,0.34522066161326587
1965-01-31,23.3,100.0,0.0,1.6999999999999993,50.42016806722689,2.011186414392998,0.3162930580646043
1965-02-28,23.4,100.0,0.0,1.5999999999999979,48.739495798319325,2.000603379150381,0.2882879377298524
1965-03-31,23.3,98.31932773109243,1.6806722689075713,1.1000000000000014,45.378151260504204,1.9123055469432741,0.10551885464102187
1965-04-30,23.4,99.15966386554622,0.8403361344537785,1.0,45.378151260504204,1.9054473102081828,0.07634762546579467
1965-05-31,23.7,100.0,0.0,1.0999999999999979,46.21848739495798,1.9754421299902194,0.12240413060612033
1965-06-30,22.4,89.07563025210085,10.92436974789915,0.09999999999999787,39.49579831932773,1.4302721463775572,-0.2561857829446653
1965-07-31,22.3,87.39495798319328,12.60504201680672,-0.6999999999999993,35.294117647058826,1.3673369012359746,-0.5571933972621229
1965-08-31,22.7,90.75630252100841,9.243697478991592,0.0,40.33613445378151,1.4954897417055415,-0.26849626795747394
1965-09-30,23.4,97.47899159663865,2.52100840336135,0.5,45.378151260504204,1.7301935091356626,-0.05669041980222368
1965-10-31,23.8,100.0,0.0,0.6000000000000014,47.05882352941176,1.8388942813146212,-0.007750188753484544
1965-11-30,23.9,100.0,0.0,0.6999999999999993,47.89915966386555,1.8339612690841167,0.04307838097924147
1965-12-31,23.7,97.47899159663865,2.52100840336135,0.8999999999999986,50.42016806722689,1.7224089146715733,0.13252437508948278
1966-01-31,24.1,100.0,0.0,0.8000000000000007,49.57983193277311,1.8260755991114213,0.09695347172995887
1966-02-28,23.7,95.7983193277311,4.201680672268907,0.3000000000000007,42.857142857142854,1.6458540256934828,-0.10254143252420042
1966-03-31,22.6,84.03361344537815,15.966386554621849,-0.6999999999999993,35.294117647058826,1.2334466499672812,-0.5013606379012825
1966-04-30,23.1,89.07563025210085,10.92436974789915,-0.29999999999999716,40.33613445378151,1.3893259703524785,-0.3273216483686909
1966-05-31,21.9,76.47058823529412,23.529411764705884,-1.8000000000000007,22.689075630252102,0.9513710148414379,-0.9318686995045081
1966-06-30,21.6,73.94957983193278,26.05042016806722,-0.7999999999999972,36.134453781512605,0.8336194483549086,-0.5136610625557237
1966-07-31,21.4,71.42857142857143,28.57142857142857,-0.9000000000000021,34.45378151260504,0.754189947931751,-0.5496715186973478
1966-08-31,19.9,55.46218487394958,44.53781512605042,-2.8000000000000007,10.92436974789916,0.22449051947298104,-1.3100634910699989
1966-09-30,19.2,50.42016806722689,49.57983193277311,-4.199999999999999,0.0,-0.025166174488362725,-1.8460733635690405
1966-10-31,18.8,47.05882352941176,52.94117647058824,-5.0,0.0,-0.17001603488263017,-2.112694955403182
1966-11-30,19.7,53.78151260504202,46.21848739495798,-4.199999999999999,0.8403361344537815,0.1392812317466235,-1.7692240847141223
1966-12-31,19.7,52.94117647058824,47.05882352941176,-4.0,3.361344537815126,0.13223443308080202,-1.6679697021175341
1967-01-31,20.4,58.82352941176471,41.17647058823529,-3.700000000000003,5.042016806722689,0.3698632162279072,-1.5330106709954574
1967-02-28,21.1,69.74789915966386,30.25210084033614,-2.599999999999998,17.647058823529413,0.6055129874051552,-1.1093114500178072
1967-03-31,21.4,70.58823529411765,29.411764705882348,-1.2000000000000028,32.773109243697476,0.6992704371417088,-0.5829414333106261
1967-04-30,21.7,74.78991596638656,25.21008403361344,-1.4000000000000021,29.411764705882355,0.7926904421159502,-0.6708344362390936
1967-05-31,22.0,77.31092436974791,22.68907563025209,0.10000000000000142,46.21848739495798,0.8854126334388951,-0.09287693511796116
1967-06-30,21.6,71.42857142857143,28.57142857142857,0.0,43.69747899159664,0.7284414793410469,-0.13716076665900914
1967-07-31,21.8,73.94957983193278,26.05042016806722,0.40000000000000213,49.57983193277311,0.7868670733966874,0.011799106668478507
1967-08-31,22.0,76.47058823529412,23.529411764705884,2.1000000000000014,66.38655462184873,0.8446404052447991,0.6675107476942033
1967-09-30,22.2,78.15126050420169,21.848739495798313,3.0,82.35294117647058,0.9030265583976012,1.006457306769054
1967-10-31,22.1,77.31092436974791,22.68907563025209,3.3000000000000007,84.87394957983193,0.8547255396537865,1.1079000233337537
1967-11-30,21.3,63.86554621848739,36.13445378151261,1.6000000000000014,60.50420168067227,0.5458590848236461,0.4198854209915062
1967-12-31,21.8,70.58823529411765,29.411764705882348,2.1000000000000014,63.86554621848739,0.724931731166344,0.6076504286965099
1968-01-31,21.5,65.54621848739495,34.45378151260505,1.1000000000000014,52.10084033613446,0.5975754968748744,0.1906485323667604
1968-02-29,20.4,47.89915966386555,52.10084033613445,-0.7000000000000028,31.092436974789916,0.14419119790929003,-0.5511379344229055
1968-03-31,19.9,42.857142857142854,57.142857142857146,-1.5,19.327731092436977,-0.08137850197278922,-0.8823587759197833
1968-04-30,21.3,61.34453781512605,38.65546218487395,-0.3999999999999986,35.294117647058826,0.4907558630227923,-0.43892589993424896
1968-05-31,21.6,66.38655462184873,33.61344537815127,-0.3999999999999986,34.45378151260504,0.6090118924283978,-0.4479315390344181
1968-06-30,22.0,73.94957983193278,26.05042016806722,0.3999999999999986,43.69747899159664,0.7765295037463341,-0.12522124720183686
1968-07-31,21.8,68.90756302521008,31.09243697478992,0.0,36.134453781512605,0.6758799260523245,-0.3001794235323379
1968-08-31,21.1,56.30252100840336,43.69747899159664,-0.8999999999999986,26.05042016806723,0.33826646144956457,-0.67516055681091
1968-09-30,21.7,67.22689075630252,32.773109243697476,-0.5,31.932773109243694,0.6090450377120789,-0.502863470850071
1968-10-31,22.0,73.10924369747899,26.890756302521012,-0.10000000000000142,36.97478991596639,0.7403916154133907,-0.3273095130021632
1968-11-30,22.2,77.31092436974791,22.68907563025209,0.8999999999999986,50.42016806722689,0.8241580132897952,0.10076545965145467
1968-12-31,22.3,78.99159663865547,21.008403361344534,0.5,47.05882352941176,0.8590536415040381,-0.05692300833516988
1969-01-31,21.2,53.78151260504202,46.21848739495798,-0.3000000000000007,35.294117647058826,0.3047587201216541,-0.38393334997270817
1969-02-28,20.9,47.05882352941176,52.94117647058824,0.5,47.89915966386555,0.1440178241637798,-0.029165546377095283
1969-03-31,20.2,35.294117647058826,64.70588235294117,0.3000000000000007,43.69747899159664,-0.21628303644165806,-0.10230849624911117
1969-04-30,20.4,37.81512605042017,62.18487394957983,-0.9000000000000021,24.369747899159663,-0.12454993717374441,-0.6138219778816418
1969-05-31,21.0,49.57983193277311,50.42016806722689,-0.6000000000000014,32.773109243697476,0.17040796419146229,-0.4683856935440214
1969-06-30,19.7,27.73109243697479,72.26890756302521,-2.3000000000000007,11.76470588235294,-0.49800781525032245,-1.2102107662737254
1969-07-31,18.7,20.168067226890756,79.83193277310924,-3.1000000000000014,9.243697478991598,-1.0055199713126206,-1.5449403089276859
1969-08-31,18.4,17.647058823529413,82.35294117647058,-2.700000000000003,11.76470588235294,-1.1529919793100925,-1.3431200394738434
1969-09-30,18.4,16.80672268907563,83.19327731092437,-3.3000000000000007,8.403361344537815,-1.1560885103249119,-1.5805805607591583
1969-10-31,18.5,17.647058823529413,82.35294117647058,-3.5,5.88235294117647,-1.1101991557420208,-1.6347380669360994
1969-11-30,18.4,15.126050420168067,84.87394957983193,-3.8000000000000007,5.042016806722689,-1.1644177376250862,-1.7282081186710336
1969-12-31,17.3,5.042016806722689,94.95798319327731,-5.0,0.0,-1.7084438831302502,-2.1860896029847416
1970-01-31,17.1,2.5210084033613445,97.47899159663865,-4.099999999999998,4.201680672268908,-1.791179881811843,-1.7614163348009944
1970-02-28,16.4,0.0,100.0,-4.5,1.680672268907563,-2.1191258857783346,-1.886309420888524
1970-03-31,16.5,0.8403361344537815,99.15966386554622,-3.6999999999999993,9.243697478991598,-2.0530478140700867,-1.529263147547543
1970-04-30,15.9,0.0,100.0,-4.499999999999998,2.5210084033613445,-2.3160717112539566,-1.8222372388494639
1970-05-31,14.0,0.0,100.0,-7.0,0.0,-3.131905652811199,-2.7330672529724707
1970-06-30,13.8,0.0,100.0,-5.899999999999999,0.8403361344537815,-3.1006970853500135,-2.2341724862382146
1970-07-31,13.7,0.0,100.0,-5.0,1.680672268907563,-3.0348583866228225,-1.851774837820054
1970-08-31,14.1,2.5210084033613445,97.47899159663865,-4.299999999999999,5.88235294117647,-2.770239302966566,-1.561162496618989
1970-09-30,14.8,3.361344537815126,96.63865546218487,-3.599999999999998,14.285714285714285,-2.4197458049700957,-1.2804751569064856
1970-10-31,15.1,4.201680672268908,95.7983193277311,-3.4000000000000004,16.80672268907563,-2.2629614065748838,-1.1930709836865376
1970-11-30,15.0,4.201680672268908,95.7983193277311,-3.3999999999999986,17.647058823529413,-2.265168845286738,-1.1786463751368876
1970-12-31,15.9,5.88235294117647,94.11764705882354,-1.4000000000000004,32.773109243697476,-1.8686200367685972,-0.43573249621978954
1971-01-31,16.5,8.403361344537815,91.59663865546219,-0.6000000000000014,40.33613445378151,-1.6015410305691817,-0.13680680127223727
1971-02-28,17.0,11.76470588235294,88.23529411764706,0.6000000000000014,58.82352941176471,-1.3801933830595532,0.31146092053971014
1971-03-31,17.4,15.966386554621847,84.03361344537815,0.8999999999999986,62.18487394957983,-1.202857599187509,0.4293061939776878
1971-04-30,17.9,17.647058823529413,82.35294117647058,1.9999999999999982,74.78991596638656,-0.9889141946594868,0.8448804053421681
1971-05-31,17.6,16.80672268907563,83.19327731092437,3.6000000000000014,95.7983193277311,-1.093695191212477,1.4399916492402178
1971-06-30,17.1,12.605042016806722,87.39495798319328,3.3000000000000007,92.43697478991596,-1.2737836315411384,1.3216399051012835
1971-07-31,16.9,11.76470588235294,88.23529411764706,3.1999999999999993,90.75630252100841,-1.332046546429723,1.2812509792145446
1971-08-31,16.5,8.403361344537815,91.59663865546219,2.4000000000000004,84.03361344537815,-1.461932196142845,0.9900041250505237
1971-09-30,16.9,12.605042016806722,87.39495798319328,2.099999999999998,75.63025210084034,-1.2847003657534668,0.887685869620162
1971-10-31,16.4,7.563025210084033,92.43697478991596,1.299999999999999,68.0672268907563,-1.4511140421969473,0.6038294591193138
1971-11-30,15.6,5.88235294117647,94.11764705882354,0.5999999999999996,58.82352941176471,-1.7193450928144831,0.3567619812823274
1971-12-31,16.6,12.605042016806722,87.39495798319328,0.7000000000000011,62.18487394957983,-1.315587665088333,0.4126151029802623
1972-01-31,17.3,20.168067226890756,79.83193277310924,0.8000000000000007,63.02521008403361,-1.034926880208459,0.460144708780668
1972-02-29,17.5,23.52941176470588,76.47058823529412,0.5,56.30252100840336,-0.9447192810622618,0.3499071575278213
1972-03-31,17.8,26.05042016806723,73.94957983193277,0.40000000000000213,55.46218487394958,-0.8194402690077114,0.31517706188317157
1972-04-30,17.9,26.89075630252101,73.10924369747899,0.0,47.89915966386555,-0.7715029876453202,0.15844436023926692
1972-05-31,17.7,26.05042016806723,73.94957983193277,0.09999999999999787,50.42016806722689,-0.8397743018791058,0.19275456278714506
1972-06-30,17.6,23.52941176470588,76.47058823529412,0.5,56.30252100840336,-0.8818310737733482,0.33949706229364196
1972-07-31,17.4,21.008403361344538,78.99159663865547,0.5,55.46218487394958,-0.9584659816261758,0.32909526373088427
1972-08-31,17.9,26.89075630252101,73.10924369747899,1.3999999999999986,72.26890756302521,-0.7728662148444378,0.6752254851525429
1972-09-30,17.6,22.689075630252102,77.3109243697479,0.7000000000000028,63.02521008403361,-0.8869633854694103,0.38346890281076024
1972-10-31,17.5,21.008403361344538,78.99159663865547,1.1000000000000014,68.90756302521008,-0.9294765889061041,0.5319537977432949
1972-11-30,18.3,29.411764705882355,70.58823529411765,2.700000000000001,89.07563025210085,-0.6305506346567286,1.1653150033415718
1972-12-31,18.7,33.61344537815126,66.38655462184875,2.099999999999998,78.15126050420169,-0.4804356171526714,0.9050477880972919
1973-01-31,18.7,33.61344537815126,66.38655462184875,1.3999999999999986,69.74789915966386,-0.4782214853707135,0.607004050368876
1973-02-28,17.9,26.89075630252101,73.10924369747899,0.3999999999999986,47.05882352941176,-0.7721992680793074,0.18866172411900226
1973-03-31,17.4,19.327731092436977,80.67226890756302,-0.40000000000000213,34.45378151260504,-0.9504260627054836,-0.14689695635659047
1973-04-30,16.9,13.445378151260504,86.5546218487395,-1.0,25.210084033613445,-1.121080146844408,-0.39267412147050723
1973-05-31,16.3,8.403361344537815,91.59663865546219,-1.3999999999999986,24.369747899159663,-1.3215443418256878,-0.5482250865922742
1973-06-30,15.8,6.722689075630252,93.27731092436974,-1.8000000000000007,21.008403361344538,-1.4783181669957388,-0.7001404321755765
1973-07-31,15.9,7.563025210084033,92.43697478991596,-1.4999999999999982,23.52941176470588,-1.417052014804092,-0.5631280857978127
1973-08-31,15.3,5.88235294117647,94.11764705882354,-2.599999999999998,19.327731092436977,-1.6016616531015793,-1.0066006891025983
1973-09-30,15.5,6.722689075630252,93.27731092436974,-2.1000000000000014,21.84873949579832,-1.5002096330607926,-0.7836010299737611
1973-10-31,15.9,9.243697478991598,90.75630252100841,-1.5999999999999996,24.369747899159663,-1.3339685311910605,-0.5593781324504721
1973-11-30,14.7,3.361344537815126,96.63865546218487,-3.6000000000000014,12.605042016806722,-1.7191856741006497,-1.3932669434067928
1973-12-31,13.5,0.0,100.0,-5.199999999999999,1.680672268907563,-2.0790303907376146,-2.0277622738522165
1974-01-31,13.5,0.0,100.0,-5.199999999999999,1.680672268907563,-2.02406887447428,-1.9789023848170801
